slot_index,pattern_x,pattern_y,room_id,connector_ids,route_ownership,candidate_id,mask_hex,socket_signature,transform,map21_02_family_link,selection_reason,attempt_count
1604,4,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_C2C9,0xC2C9,N3-S6-WE-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1605,5,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_CD0C,0xCD0C,N3-S3-WB-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1606,6,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_CEC0,0xCEC0,N3-SF-WF-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1607,7,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_C854,0xC854,N3-SB-WD-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1608,8,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_C9AE,0xC9AE,N3-S1-WB-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1609,9,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_CB39,0xCB39,N3-S6-W8-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1610,10,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B082,0xB082,N4-SD-W7-E5,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1611,11,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1612,12,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1613,13,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B100,0xB100,N4-SF-W3-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1614,14,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B311,0xB311,N4-SE-W0-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1615,15,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B88F,0xB88F,N4-S0-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1616,16,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_ECC8,0xECC8,N1-S7-WF-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1617,17,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_EE09,0xEE09,N1-S6-WE-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1618,18,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_EEB1,0xEEB1,N1-SE-WC-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1619,19,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_E837,0xE837,N1-S8-WC-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1620,20,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_EA00,0xEA00,N1-SF-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1621,21,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1622,22,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1623,23,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_D514,0xD514,N2-SB-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1624,24,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1625,25,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_D0C9,0xD0C9,N2-S6-W6-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1626,26,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_DC70,0xDC70,N2-SF-W5-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1627,27,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_DDCE,0xDDCE,N2-S1-W3-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1628,28,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_DD00,0xDD00,N2-SF-W3-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1629,29,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_D8E9,0xD8E9,N2-S6-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1630,30,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_D833,0xD833,N2-SC-W4-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1631,31,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_D88F,0xD88F,N2-S0-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1632,32,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_9705,0x9705,N6-SA-W2-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1633,33,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_90D8,0x90D8,N6-S7-W5-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1634,34,20,R04_SPLIT_GALLERY,,SPLIT_REJOIN,VIS01_MP_9200,0x9200,N6-SF-W7-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,SPLIT_REJOIN_SOCKET_FILTERED,1
1635,35,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_92E0,0x92E0,N6-SF-W7-E5,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1636,36,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_9D90,0x9D90,N6-SF-W1-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1637,37,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_9EC0,0x9EC0,N6-SF-W7-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1638,38,20,R04_SPLIT_GALLERY,,SPLIT_REJOIN,VIS01_MP_9940,0x9940,N6-SF-W3-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,SPLIT_REJOIN_SOCKET_FILTERED,6
1639,39,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_99DD,0x99DD,N6-S2-W0-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1640,40,20,R04_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_9B01,0x9B01,N6-SE-W2-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1641,41,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_8420,0x8420,N7-SF-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1642,42,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1643,43,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_8042,0x8042,N7-SD-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1644,44,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_8173,0x8173,N7-SC-W8-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1645,45,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_8350,0x8350,N7-SF-W9-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1646,46,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_8CFC,0x8CFC,N7-S3-WD-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1647,47,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_8EFF,0x8EFF,N7-S0-WC-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1648,48,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_BA89,0xBA89,N4-S6-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1649,49,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_BB8B,0xBB8B,N4-S4-W2-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1650,50,20,R05_TRANSIT,,FILLER_DETAIL,VIS01_MP_B90B,0xB90B,N4-S4-W2-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1651,51,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_BA8A,0xBA8A,N4-S5-W7-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1652,52,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_A022,0xA022,N5-SD-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1653,53,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_A0DD,0xA0DD,N5-S2-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1654,54,20,R06_SPLIT_GALLERY,,SPLIT_REJOIN,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,SPLIT_REJOIN_SOCKET_FILTERED,29
1655,55,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_A057,0xA057,N5-S8-WC-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1656,56,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_A29F,0xA29F,N5-S0-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1657,57,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1658,58,20,R06_SPLIT_GALLERY,,SPLIT_REJOIN,VIS01_MP_8DDC,0x8DDC,N7-S3-W9-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,SPLIT_REJOIN_SOCKET_FILTERED,30
1659,59,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_AA17,0xAA17,N5-S8-WC-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1660,60,20,R06_SPLIT_GALLERY,,FILLER_DETAIL,VIS01_MP_A809,0xA809,N5-S6-WE-E2,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1661,61,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_AA17,0xAA17,N5-S8-WC-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1662,62,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1663,63,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9571,0x9571,N6-SE-W0-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1664,64,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_AA17,0xAA17,N5-S8-WC-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1665,65,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1666,66,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_AA17,0xAA17,N5-S8-WC-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1667,67,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_AAA0,0xAAA0,N5-SF-WF-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1668,68,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9571,0x9571,N6-SE-W0-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1669,69,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9705,0x9705,N6-SA-W2-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1670,70,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9000,0x9000,N6-SF-W7-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1671,71,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_91D9,0x91D9,N6-S6-W0-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1672,72,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_92E0,0x92E0,N6-SF-W7-E5,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1673,73,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9D90,0x9D90,N6-SF-W1-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1674,74,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9EC0,0x9EC0,N6-SF-W7-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1675,75,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9807,0x9807,N6-S8-W6-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1676,76,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_99F0,0x99F0,N6-SF-W1-E1,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1677,77,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_9B01,0x9B01,N6-SE-W2-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1678,78,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_8400,0x8400,N7-SF-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1679,79,20,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_8641,0x8641,N7-SE-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1680,0,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B311,0xB311,N4-SE-W0-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1681,1,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B311,0xB311,N4-SE-W0-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1682,2,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B130,0xB130,N4-SF-W1-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1683,3,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B33B,0xB33B,N4-S4-W0-E6,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1684,4,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B88F,0xB88F,N4-S0-W6-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1685,5,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_BA8A,0xBA8A,N4-S5-W7-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1686,6,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_BB8B,0xBB8B,N4-S4-W2-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1687,7,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_B922,0xB922,N4-SD-W3-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1688,8,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_BA8A,0xBA8A,N4-S5-W7-E0,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1689,9,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A000,0xA000,N5-SF-WF-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1690,10,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A0DD,0xA0DD,N5-S2-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1691,11,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A227,0xA227,N5-S8-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1692,12,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A0DD,0xA0DD,N5-S2-WC-E4,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1693,13,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A227,0xA227,N5-S8-WE-E7,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1694,14,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1695,15,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_A866,0xA866,N5-S9-WF-E3,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1696,16,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_70D0,0x70D0,N8-SF-W5-ED,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1697,17,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_720F,0x720F,N8-S0-W6-EE,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1698,18,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_739B,0x739B,N8-S4-W0-EC,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1699,19,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_6448,0x6448,N9-S7-WF-EE,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1700,20,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_66F0,0x66F0,N9-SF-WD-ED,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1701,21,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_6020,0x6020,N9-SF-WF-EF,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1702,22,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_6222,0x6222,N9-SD-WF-EF,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1703,23,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_62AF,0x62AF,N9-S0-WE-EC,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
1704,24,21,OUTSIDE_QUIET,,FILLER_DETAIL,VIS01_MP_6448,0x6448,N9-S7-WF-EE,IDENTITY_NO_ROTATION,MAP21_02_READ_ONLY_PRESENTATION_FAMILY,FILLER_DETAIL_FROM_DIVERSE_500_POOL,1
